"genome"	"mean_coverage_bin"	"3-Hydroxypropionate bi-cycle"	"Acetyl-CoA pathway, CO2 => acetyl-CoA"	"Citrate cycle (TCA cycle, Krebs cycle)"	"Dicarboxylate-hydroxybutyrate cycle"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"	"Glyoxylate cycle"	"Hydroxypropionate-hydroxybutylate cycle"	"Methanogenesis, CO2 => methane"	"Pentose phosphate pathway (Pentose phosphate cycle)"	"Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)"	"Reductive citrate cycle (Arnon-Buchanan cycle)"	"Reductive pentose phosphate cycle (Calvin cycle)"	"Complex I: NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria"	"Complex I: NADH dehydrogenase (ubiquinone) 1 alpha subcomplex"	"Complex I: NADH:quinone oxidoreductase, prokaryotes"	"Complex II: Fumarate reductase, prokaryotes"	"Complex II: Succinate dehydrogenase (ubiquinone)"	"Complex II: Succinate dehydrogenase, prokaryotes"	"Complex III: Cytochrome bc1 complex"	"Complex III: Cytochrome bc1 complex respiratory unit"	"Complex III: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome bd ubiquinol oxidase"	"Complex IV High affinity: Cytochrome c oxidase, cbb3-type"	"Complex IV Low affinity: Cytochrome aa3-600 menaquinol oxidase"	"Complex IV Low affinity: Cytochrome c oxidase"	"Complex IV Low affinity: Cytochrome c oxidase, prokaryotes"	"Complex IV Low affinity: Cytochrome o ubiquinol oxidase"	"Complex V: F-type ATPase, eukaryotes"	"Complex V: F-type ATPase, prokaryotes and chloroplasts"	"Complex V: V-type ATPase, eukaryotes"	"Complex V: V/A-type ATPase, prokaryotes"	"CAZy: Alpha-galactans"	"CAZy: Alpha-mannan"	"CAZy: Amorphous Cellulose"	"CAZy: Arabinan"	"CAZy: Arabinose cleavage"	"CAZy: Beta-galactan (pectic galactan)"	"CAZy: Beta-mannan"	"CAZy: Chitin"	"CAZy: Crystalline Cellulose"	"CAZy: Fucose Cleavage"	"CAZy: Mixed-Linkage glucans"	"CAZy: Mucin"	"CAZy: Pectin"	"CAZy: Polyphenolics"	"CAZy: Rhamnose cleavage"	"CAZy: Starch"	"CAZy: Sulf-Polysachharides"	"CAZy: Xylans"	"CAZy: Xyloglucan"	"Methanogenesis and methanotrophy: Key functional gene"	"Methanogenesis and methanotrophy: acetate => methane, pt 1"	"Methanogenesis and methanotrophy: acetate => methane, pt 2"	"Methanogenesis and methanotrophy: acetate => methane, pt 3"	"Methanogenesis and methanotrophy: dimethylamine => monomethylamine"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (mmo)"	"Methanogenesis and methanotrophy: methane => methanol, with oxygen (pmo)"	"Methanogenesis and methanotrophy: methanol => methane"	"Methanogenesis and methanotrophy: monomethylamine => ammonia"	"Methanogenesis and methanotrophy: putative but not defining CO2 => methane"	"Methanogenesis and methanotrophy: trimethylamine => dimethylamine"	"Nitrogen metabolism: Bacterial (aerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial (anaerobic-specific) ammonia oxidation"	"Nitrogen metabolism: Bacterial/Archaeal ammonia oxidation"	"Nitrogen metabolism: Dissimilatory nitrite reduction to ammonia (DNRA)"	"Nitrogen metabolism: Nitrogen fixation altennative"	"Nitrogen metabolism: ammonia => nitrite"	"Nitrogen metabolism: nitrate => nitrite"	"Nitrogen metabolism: nitric oxide => nitrous oxide"	"Nitrogen metabolism: nitrite => nitrate"	"Nitrogen metabolism: nitrite => nitric oxide"	"Nitrogen metabolism: nitrogen => ammonia"	"Nitrogen metabolism: nitrous oxide => nitrogen"	"Other Reductases: TMAO reductase"	"Other Reductases: arsenate reduction, pt 1"	"Other Reductases: arsenate reduction, pt 2"	"Other Reductases: mercury reduction"	"Other Reductases: selenate/Chlorate reduction"	"Photosynthesis: Photosystem I"	"Photosynthesis: Photosystem II"	"SCFA and alcohol conversions: Alcohol production"	"SCFA and alcohol conversions: Butyrate, pt 1"	"SCFA and alcohol conversions: Butyrate, pt 2"	"SCFA and alcohol conversions: Propionate, pt 1"	"SCFA and alcohol conversions: Propionate, pt 2"	"SCFA and alcohol conversions: acetate, pt 1"	"SCFA and alcohol conversions: acetate, pt 2"	"SCFA and alcohol conversions: acetate, pt 3"	"SCFA and alcohol conversions: lactate D"	"SCFA and alcohol conversions: lactate L"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v1"	"SCFA and alcohol conversions: pyruvate => acetyl CoA v2"	"SCFA and alcohol conversions: pyruvate => acetylCoA f+ formate v3"	"Sulfur metabolism: Thiosulfate oxidation by SOX complex, thiosulfate => sulfate"	"Sulfur metabolism: dissimilatory sulfate reduction (and oxidation) sulfate => sulfide"	"Sulfur metabolism: tetrathionate => thiosulfate"	"Sulfur metabolism: thiosulfate => sulfite"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"Sample_site"	"phylum_family_genome"	"family_genus_genome"	"genus_species_genome"
"STA_19"	37.99950059375	0	0	0.625	0.230769230769231	0.5	1	0.2	0	0.125	1	0.285714285714286	0.4	0.909090909090909	0	0	1	0	0	0	0.3	1	1	1	0	0	0	0	0.25	0	0.875	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Acidithiobacillales"	"f__Acidithiobacillaceae"	"g__Acidithiobacillus"	"s__Acidithiobacillus ferrooxidans_B"	"A"	"p__Proteobacteria , f__Acidithiobacillaceae ( STA_19 )"	"f__Acidithiobacillaceae , g__Acidithiobacillus ( STA_19 )"	"g__Acidithiobacillus , s__Acidithiobacillus ferrooxidans_B ( STA_19 )"
"STA_2"	58.4025208947368	0	0	0.5	0.0769230769230769	0.5	0.888888888888889	0	0	0	0.857142857142857	0.428571428571429	0.5	0.636363636363636	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777777777778	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Planctomycetota"	"c__Phycisphaerae"	"o__SG8-4"	"f__SG8-4"	"g__"	"s__"	"A"	"p__Planctomycetota , f__SG8-4 ( STA_2 )"	"f__SG8-4 , g__ ( STA_2 )"	"g__ , s__ ( STA_2 )"
"STA_20"	37.1488838625	0	0	0.5	0.230769230769231	0.5	0.888888888888889	0	0	0.125	1	0.285714285714286	0.4	0.727272727272727	0	0	1	0	0	0	0.3	1	1	1	0	0	0	0	0.25	0	0.625	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Acidithiobacillales"	"f__Acidithiobacillaceae"	"g__Acidithiobacillus"	"s__"	"A"	"p__Proteobacteria , f__Acidithiobacillaceae ( STA_20 )"	"f__Acidithiobacillaceae , g__Acidithiobacillus ( STA_20 )"	"g__Acidithiobacillus , s__ ( STA_20 )"
"STA_21"	28.9882462173913	0	0	0	0	0.5	0.333333333333333	0	0	0	0.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Patescibacteria"	"c__Gracilibacteria"	"o__BD1-5"	"f__UBA6164"	"g__UBA1545"	"s__"	"A"	"p__Patescibacteria , f__UBA6164 ( STA_21 )"	"f__UBA6164 , g__UBA1545 ( STA_21 )"	"g__UBA1545 , s__ ( STA_21 )"
"STA_22"	30.1963024	0	0	1	0.461538461538462	0.5	0.777777777777778	0.8	0.0714285714285714	0	1	0.285714285714286	0.7	0.909090909090909	0	0	1	0	0	1	0.3	1	0.333333333333333	0.333333333333333	1	0	0	0	0	0	1	0	0	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Thiotrichales"	"f__Thiotrichaceae"	"g__Thiothrix"	"s__"	"A"	"p__Proteobacteria , f__Thiotrichaceae ( STA_22 )"	"f__Thiotrichaceae , g__Thiothrix ( STA_22 )"	"g__Thiothrix , s__ ( STA_22 )"
"STA_23"	28.494707	0	0	0.125	0.0769230769230769	0	0.222222222222222	0	0	0	0.142857142857143	0	0.2	0.272727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Archaea"	"p__Nanoarchaeota"	"c__Nanoarchaeia"	"o__Pacearchaeales"	"f__GW2011-AR1"	"g__RBG-13-33-26"	"s__"	"A"	"p__Nanoarchaeota , f__GW2011-AR1 ( STA_23 )"	"f__GW2011-AR1 , g__RBG-13-33-26 ( STA_23 )"	"g__RBG-13-33-26 , s__ ( STA_23 )"
"STA_24"	21.9563721785714	0	0	0.875	0.384615384615385	0.5	0.777777777777778	0.4	0	0.5	1	0.285714285714286	0.7	0.909090909090909	0	0	1	0	0	1	0.3	1	1	1	1	0	0.2	1	0	0	1	0	0.333333333333333	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	"d__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Hydrogenophilaceae"	"g__UBA3361"	"s__"	"A"	"p__Proteobacteria , f__Hydrogenophilaceae ( STA_24 )"	"f__Hydrogenophilaceae , g__UBA3361 ( STA_24 )"	"g__UBA3361 , s__ ( STA_24 )"
"STA_25"	22.0037427777778	0	0	0.75	0.307692307692308	0	0.444444444444444	0.4	0	0	0.571428571428571	0.142857142857143	0.8	0.727272727272727	0	0	0.642857142857143	0	0	0.5	0.2	0.666666666666667	0	0	0.666666666666667	0	0	0	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	"d__Bacteria"	"p__Campylobacterota"	"c__Campylobacteria"	"o__Campylobacterales"	"f__Sulfurovaceae"	"g__BN30871"	"s__"	"A"	"p__Campylobacterota , f__Sulfurovaceae ( STA_25 )"	"f__Sulfurovaceae , g__BN30871 ( STA_25 )"	"g__BN30871 , s__ ( STA_25 )"
"STA_26"	11.5925349701493	0	0.5	0.25	0.0769230769230769	0	1	0	0	0	0.714285714285714	0.428571428571429	0.4	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555555555555556	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__UBA1572"	"f__"	"g__"	"s__"	"A"	"p__Omnitrophota , f__ ( STA_26 )"	"f__ , g__ ( STA_26 )"	"g__ , s__ ( STA_26 )"
"STA_27"	8.35812440540541	0	0	0.875	0.307692307692308	0	0.888888888888889	0.4	0.214285714285714	0.125	0.714285714285714	0.285714285714286	0.8	0.545454545454545	0.0909090909090909	0	0.857142857142857	0	0	1	0	0	0.666666666666667	0.666666666666667	1	0	0.0666666666666667	0.666666666666667	0	0	1	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Bacteroidota"	"c__Ignavibacteria"	"o__SJA-28"	"f__B-1AR"	"g__"	"s__"	"A"	"p__Bacteroidota , f__B-1AR ( STA_27 )"	"f__B-1AR , g__ ( STA_27 )"	"g__ , s__ ( STA_27 )"
"STA_28"	6.92705219230769	0	0	0.875	0.384615384615385	0	0.666666666666667	0.6	0	0	0.714285714285714	0.142857142857143	0.9	0.727272727272727	0	0	0.714285714285714	0	0	0.5	0.3	1	0	0	0.666666666666667	0	0	0	0	0	0.625	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Campylobacterota"	"c__Campylobacteria"	"o__Campylobacterales"	"f__Sulfurimonadaceae"	"g__Sulfurimonas"	"s__"	"A"	"p__Campylobacterota , f__Sulfurimonadaceae ( STA_28 )"	"f__Sulfurimonadaceae , g__Sulfurimonas ( STA_28 )"	"g__Sulfurimonas , s__ ( STA_28 )"
"STA_29"	5.29772404347826	0	0	0	0	0.25	0.333333333333333	0	0	0	0.714285714285714	0	0	0.636363636363636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Patescibacteria"	"c__Paceibacteria"	"o__UBA9983_A"	"f__GWA1-40-21"	"g__"	"s__"	"A"	"p__Patescibacteria , f__GWA1-40-21 ( STA_29 )"	"f__GWA1-40-21 , g__ ( STA_29 )"	"g__ , s__ ( STA_29 )"
"STA_3"	8.12597173965937	0	0	0.625	0.230769230769231	0.5	0.777777777777778	0.2	0.214285714285714	0.625	1	0.285714285714286	0.6	0.727272727272727	0.0909090909090909	0	0.923076923076923	0	0	1	0	0	0.666666666666667	0.666666666666667	0	0	0.133333333333333	1	0	0	1	0	0.777777777777778	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Chloroflexota"	"c__Anaerolineae"	"o__Anaerolineales"	"f__Anaerolineaceae"	"g__"	"s__"	"A"	"p__Chloroflexota , f__Anaerolineaceae ( STA_3 )"	"f__Anaerolineaceae , g__ ( STA_3 )"	"g__ , s__ ( STA_3 )"
"STA_30"	2.67444052287582	0	0	0.375	0.153846153846154	0.25	1	0	0	0	0.571428571428571	0.142857142857143	0.5	0.636363636363636	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555555555555556	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__UBA6262"	"c__UBA6262"	"o__UBA6262"	"f__UBA6262"	"g__UBA6262"	"s__"	"A"	"p__UBA6262 , f__UBA6262 ( STA_30 )"	"f__UBA6262 , g__UBA6262 ( STA_30 )"	"g__UBA6262 , s__ ( STA_30 )"
"STA_31"	2.30612973880597	0	0.5	0.125	0.0769230769230769	0	0.555555555555556	0	0	0	0.571428571428571	0.285714285714286	0.2	0.272727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222222222222222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__UBA1572"	"f__"	"g__"	"s__"	"A"	"p__Omnitrophota , f__ ( STA_31 )"	"f__ , g__ ( STA_31 )"	"g__ , s__ ( STA_31 )"
"STA_32"	2.53256084236453	0	0.5	0.375	0.230769230769231	0	0.888888888888889	0	0	0	0.714285714285714	0.285714285714286	0.5	0.727272727272727	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375	0	0.666666666666667	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Omnitrophota"	"c__koll11"	"o__GIF10"	"f__UBA6249"	"g__"	"s__"	"A"	"p__Omnitrophota , f__UBA6249 ( STA_32 )"	"f__UBA6249 , g__ ( STA_32 )"	"g__ , s__ ( STA_32 )"
"STA_33"	3.72909967647059	0	0	0.125	0.153846153846154	0	0.444444444444444	0	0	0	0.571428571428571	0	0.2	0.545454545454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777777777777778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Archaea"	"p__Micrarchaeota"	"c__Micrarchaeia"	"o__UBA10214"	"f__UBA10214"	"g__"	"s__"	"A"	"p__Micrarchaeota , f__UBA10214 ( STA_33 )"	"f__UBA10214 , g__ ( STA_33 )"	"g__ , s__ ( STA_33 )"
"STA_34"	2.87903323823529	0	0	0.875	0.307692307692308	0.75	0.666666666666667	0.6	0.0714285714285714	0	0.857142857142857	0.285714285714286	0.7	0.363636363636364	0	0	0.857142857142857	0	0	0.5	0	0	0.666666666666667	0.666666666666667	0	0	0	0	0	0	0.875	0	0	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	"d__Bacteria"	"p__Verrucomicrobiota"	"c__Verrucomicrobiae"	"o__Chthoniobacterales"	"f__Chthoniobacteraceae"	"g__UBA695"	"s__"	"A"	"p__Verrucomicrobiota , f__Chthoniobacteraceae ( STA_34 )"	"f__Chthoniobacteraceae , g__UBA695 ( STA_34 )"	"g__UBA695 , s__ ( STA_34 )"
